speed_current_kmh,speed_avg_5min_kmh,distance_remaining_km,stops_remaining,hour_of_day,day_of_week,is_peak_hour,traffic_delay_minutes,trip_progress_pct,route_total_km,actual_eta_minutes,route_id,congestion_factor
34.18,36.27,8.075,6,13,1,0,0.41,5.0,8.5,20.26,R1,1.028
40.05,36.27,7.043,5,13,1,0,0.36,17.1,8.5,16.7,R1,1.028
34.86,36.27,6.011,5,13,1,0,0.3,29.3,8.5,15.94,R1,1.028
32.4,36.27,4.979,4,13,1,0,0.25,41.4,8.5,10.72,R1,1.028
35.71,36.27,3.946,3,13,1,0,0.2,53.6,8.5,10.28,R1,1.028
32.58,36.27,2.914,3,13,1,0,0.15,65.7,8.5,9.21,R1,1.028
36.76,36.27,1.882,2,13,1,0,0.1,77.9,8.5,6.01,R1,1.028
35.26,36.27,0.85,1,13,1,0,0.04,90.0,8.5,1.98,R1,1.028
28.93,28.01,8.075,6,6,3,0,4.13,5.0,8.5,21.5,R1,1.253
23.48,28.01,7.043,5,6,3,0,3.61,17.1,8.5,21.39,R1,1.253
28.1,28.01,6.011,5,6,3,0,3.08,29.3,8.5,18.68,R1,1.253
28.17,28.01,4.979,4,6,3,0,2.55,41.4,8.5,15.18,R1,1.253
24.79,28.01,3.946,3,6,3,0,2.02,53.6,8.5,10.32,R1,1.253
30.14,28.01,2.914,3,6,3,0,1.49,65.7,8.5,9.97,R1,1.253
29.42,28.01,1.882,2,6,3,0,0.96,77.9,8.5,6.34,R1,1.253
32.35,28.01,0.85,1,6,3,0,0.44,90.0,8.5,3.98,R1,1.253
24.22,25.5,14.25,11,14,0,0,4.38,5.0,15.0,38.56,R4,1.19
22.79,25.5,12.429,10,14,0,0,3.82,17.1,15.0,33.82,R4,1.19
26.49,25.5,10.607,8,14,0,0,3.26,29.3,15.0,27.27,R4,1.19
25.52,25.5,8.786,7,14,0,0,2.7,41.4,15.0,25.75,R4,1.19
29.19,25.5,6.964,6,14,0,0,2.14,53.6,15.0,18.8,R4,1.19
19.38,25.5,5.143,4,14,0,0,1.58,65.7,15.0,14.52,R4,1.19
21.14,25.5,3.321,3,14,0,0,1.02,77.9,15.0,8.35,R4,1.19
23.27,25.5,1.5,2,14,0,0,0.46,90.0,15.0,6.53,R4,1.19
12.7,15.75,8.075,6,17,3,0,10.71,5.0,8.5,27.76,R1,1.879
16.32,15.75,7.043,5,17,3,0,9.34,17.1,8.5,25.82,R1,1.879
17.95,15.75,6.011,5,17,3,0,7.97,29.3,8.5,24.91,R1,1.879
14.75,15.75,4.979,4,17,3,0,6.6,41.4,8.5,17.37,R1,1.879
15.08,15.75,3.946,3,17,3,0,5.23,53.6,8.5,15.08,R1,1.879
10.7,15.75,2.914,3,17,3,0,3.86,65.7,8.5,11.23,R1,1.879
14.66,15.75,1.882,2,17,3,0,2.5,77.9,8.5,6.02,R1,1.879
17.79,15.75,0.85,1,17,3,0,1.13,90.0,8.5,0.5,R1,1.879
25.55,29.4,6.65,5,14,1,0,2.94,5.0,7.0,17.9,R5,1.23
28.05,29.4,5.8,5,14,1,0,2.56,17.1,7.0,17.62,R5,1.23
26.51,29.4,4.95,4,14,1,0,2.19,29.3,7.0,11.96,R5,1.23
22.19,29.4,4.1,3,14,1,0,1.81,41.4,7.0,10.1,R5,1.23
29.91,29.4,3.25,3,14,1,0,1.44,53.6,7.0,9.57,R5,1.23
19.15,29.4,2.4,2,14,1,0,1.06,65.7,7.0,6.53,R5,1.23
24.18,29.4,1.55,2,14,1,0,0.68,77.9,7.0,3.98,R5,1.23
25.85,29.4,0.7,1,14,1,0,0.31,90.0,7.0,4.93,R5,1.23
17.94,17.45,14.25,11,9,4,0,12.39,5.0,15.0,50.33,R4,1.679
14.1,17.45,12.429,10,9,4,0,10.81,17.1,15.0,47.21,R4,1.679
17.77,17.45,10.607,8,9,4,0,9.22,29.3,15.0,35.68,R4,1.679
17.72,17.45,8.786,7,9,4,0,7.64,41.4,15.0,30.93,R4,1.679
11.19,17.45,6.964,6,9,4,0,6.05,53.6,15.0,26.16,R4,1.679
14.11,17.45,5.143,4,9,4,0,4.47,65.7,15.0,19.92,R4,1.679
15.64,17.45,3.321,3,9,4,0,2.89,77.9,15.0,12.51,R4,1.679
22.7,17.45,1.5,2,9,4,0,1.3,90.0,15.0,5.94,R4,1.679
28.44,22.53,14.25,11,9,2,0,15.58,5.0,15.0,48.16,R4,1.505
24.44,22.53,12.429,10,9,2,0,13.59,17.1,15.0,42.89,R4,1.505
24.47,22.53,10.607,8,9,2,0,11.6,29.3,15.0,36.66,R4,1.505
20.55,22.53,8.786,7,9,2,0,9.61,41.4,15.0,31.56,R4,1.505
24.61,22.53,6.964,6,9,2,0,7.61,53.6,15.0,27.83,R4,1.505
26.34,22.53,5.143,4,9,2,0,5.62,65.7,15.0,16.09,R4,1.505
21.01,22.53,3.321,3,9,2,0,3.63,77.9,15.0,14.53,R4,1.505
27.13,22.53,1.5,2,9,2,0,1.64,90.0,15.0,5.68,R4,1.505
16.13,18.88,14.25,11,8,2,1,15.78,5.0,15.0,50.72,R4,1.717
17.8,18.88,12.429,10,8,2,1,13.77,17.1,15.0,43.57,R4,1.717
23.51,18.88,10.607,8,8,2,1,11.75,29.3,15.0,37.8,R4,1.717
25.29,18.88,8.786,7,8,2,1,9.73,41.4,15.0,33.02,R4,1.717
19.93,18.88,6.964,6,8,2,1,7.71,53.6,15.0,27.81,R4,1.717
21.42,18.88,5.143,4,8,2,1,5.7,65.7,15.0,19.23,R4,1.717
17.86,18.88,3.321,3,8,2,1,3.68,77.9,15.0,10.03,R4,1.717
21.0,18.88,1.5,2,8,2,1,1.66,90.0,15.0,6.83,R4,1.717
19.94,15.26,14.25,11,16,4,1,37.37,5.0,15.0,67.15,R4,2.214
16.24,15.26,12.429,10,16,4,1,32.59,17.1,15.0,58.42,R4,2.214
15.16,15.26,10.607,8,16,4,1,27.82,29.3,15.0,47.96,R4,2.214
18.9,15.26,8.786,7,16,4,1,23.04,41.4,15.0,41.67,R4,2.214
17.55,15.26,6.964,6,16,4,1,18.26,53.6,15.0,34.7,R4,2.214
17.25,15.26,5.143,4,16,4,1,13.49,65.7,15.0,23.14,R4,2.214
16.75,15.26,3.321,3,16,4,1,8.71,77.9,15.0,15.62,R4,2.214
19.8,15.26,1.5,2,16,4,1,3.93,90.0,15.0,10.21,R4,2.214
40.41,35.78,5.225,4,11,2,0,0.0,5.0,5.5,9.26,R3,0.902
39.66,35.78,4.557,4,11,2,0,0.0,17.1,5.5,12.38,R3,0.902
44.91,35.78,3.889,3,11,2,0,0.0,29.3,5.5,9.68,R3,0.902
41.91,35.78,3.221,3,11,2,0,0.0,41.4,5.5,10.15,R3,0.902
36.07,35.78,2.554,2,11,2,0,0.0,53.6,5.5,6.57,R3,0.902
39.78,35.78,1.886,2,11,2,0,0.0,65.7,5.5,4.34,R3,0.902
41.37,35.78,1.218,1,11,2,0,0.0,77.9,5.5,2.1,R3,0.902
45.18,35.78,0.55,1,11,2,0,0.0,90.0,5.5,5.22,R3,0.902
20.69,18.12,14.25,11,16,3,1,22.47,5.0,15.0,62.43,R4,2.156
20.49,18.12,12.429,10,16,3,1,19.59,17.1,15.0,57.33,R4,2.156
13.51,18.12,10.607,8,16,3,1,16.72,29.3,15.0,46.65,R4,2.156
23.44,18.12,8.786,7,16,3,1,13.85,41.4,15.0,39.08,R4,2.156
19.75,18.12,6.964,6,16,3,1,10.98,53.6,15.0,31.33,R4,2.156
19.77,18.12,5.143,4,16,3,1,8.11,65.7,15.0,23.8,R4,2.156
21.67,18.12,3.321,3,16,3,1,5.24,77.9,15.0,13.51,R4,2.156
26.15,18.12,1.5,2,16,3,1,2.36,90.0,15.0,7.4,R4,2.156
22.51,20.47,8.075,6,17,4,0,11.74,5.0,8.5,32.99,R1,1.818
17.89,20.47,7.043,5,17,4,0,10.24,17.1,8.5,26.27,R1,1.818
21.19,20.47,6.011,5,17,4,0,8.74,29.3,8.5,23.11,R1,1.818
21.72,20.47,4.979,4,17,4,0,7.24,41.4,8.5,20.75,R1,1.818
13.33,20.47,3.946,3,17,4,0,5.74,53.6,8.5,17.43,R1,1.818
21.36,20.47,2.914,3,17,4,0,4.24,65.7,8.5,14.57,R1,1.818
19.56,20.47,1.882,2,17,4,0,2.74,77.9,8.5,7.58,R1,1.818
20.36,20.47,0.85,1,17,4,0,1.24,90.0,8.5,3.61,R1,1.818
16.75,17.84,11.4,9,7,2,1,12.26,5.0,12.0,45.74,R2,1.823
9.0,17.84,9.943,8,7,2,1,10.69,17.1,12.0,37.44,R2,1.823
15.11,17.84,8.486,7,7,2,1,9.13,29.3,12.0,34.47,R2,1.823
17.31,17.84,7.029,6,7,2,1,7.56,41.4,12.0,27.98,R2,1.823
17.64,17.84,5.571,5,7,2,1,5.99,53.6,12.0,21.69,R2,1.823
7.59,17.84,4.114,4,7,2,1,4.42,65.7,12.0,17.81,R2,1.823
16.17,17.84,2.657,2,7,2,1,2.86,77.9,12.0,10.45,R2,1.823
17.22,17.84,1.2,1,7,2,1,1.29,90.0,12.0,5.7,R2,1.823
14.75,17.09,8.075,6,15,3,1,10.17,5.0,8.5,32.12,R1,1.845
18.67,17.09,7.043,5,15,3,1,8.87,17.1,8.5,25.73,R1,1.845
16.23,17.09,6.011,5,15,3,1,7.57,29.3,8.5,25.21,R1,1.845
15.35,17.09,4.979,4,15,3,1,6.27,41.4,8.5,16.0,R1,1.845
13.61,17.09,3.946,3,15,3,1,4.97,53.6,8.5,15.09,R1,1.845
17.61,17.09,2.914,3,15,3,1,3.67,65.7,8.5,13.32,R1,1.845
18.58,17.09,1.882,2,15,3,1,2.37,77.9,8.5,9.08,R1,1.845
14.1,17.09,0.85,1,15,3,1,1.07,90.0,8.5,2.66,R1,1.845
23.49,24.74,11.4,9,14,3,0,6.33,5.0,12.0,35.36,R2,1.357
25.91,24.74,9.943,8,14,3,0,5.52,17.1,12.0,32.93,R2,1.357
26.11,24.74,8.486,7,14,3,0,4.71,29.3,12.0,25.94,R2,1.357
19.23,24.74,7.029,6,14,3,0,3.9,41.4,12.0,21.59,R2,1.357
22.15,24.74,5.571,5,14,3,0,3.09,53.6,12.0,17.14,R2,1.357
26.65,24.74,4.114,4,14,3,0,2.28,65.7,12.0,9.06,R2,1.357
25.39,24.74,2.657,2,14,3,0,1.48,77.9,12.0,8.2,R2,1.357
17.87,24.74,1.2,1,14,3,0,0.67,90.0,12.0,4.27,R2,1.357
27.13,38.34,6.65,5,10,1,0,0.15,5.0,7.0,17.53,R5,1.018
33.32,38.34,5.8,5,10,1,0,0.13,17.1,7.0,14.48,R5,1.018
32.94,38.34,4.95,4,10,1,0,0.12,29.3,7.0,13.88,R5,1.018
37.29,38.34,4.1,3,10,1,0,0.1,41.4,7.0,10.23,R5,1.018
34.11,38.34,3.25,3,10,1,0,0.08,53.6,7.0,5.74,R5,1.018
37.36,38.34,2.4,2,10,1,0,0.06,65.7,7.0,5.13,R5,1.018
33.82,38.34,1.55,2,10,1,0,0.04,77.9,7.0,5.3,R5,1.018
37.64,38.34,0.7,1,10,1,0,0.02,90.0,7.0,0.5,R5,1.018
16.76,16.43,11.4,9,17,4,0,15.07,5.0,12.0,48.86,R2,2.039
14.03,16.43,9.943,8,17,4,0,13.15,17.1,12.0,43.39,R2,2.039
16.63,16.43,8.486,7,17,4,0,11.22,29.3,12.0,35.04,R2,2.039
16.47,16.43,7.029,6,17,4,0,9.29,41.4,12.0,30.4,R2,2.039
17.48,16.43,5.571,5,17,4,0,7.37,53.6,12.0,20.04,R2,2.039
19.24,16.43,4.114,4,17,4,0,5.44,65.7,12.0,22.35,R2,2.039
15.27,16.43,2.657,2,17,4,0,3.51,77.9,12.0,8.21,R2,2.039
15.52,16.43,1.2,1,17,4,0,1.59,90.0,12.0,4.94,R2,2.039
15.5,13.29,8.075,6,16,3,1,14.51,5.0,8.5,34.41,R1,2.09
15.52,13.29,7.043,5,16,3,1,12.65,17.1,8.5,29.09,R1,2.09
10.36,13.29,6.011,5,16,3,1,10.8,29.3,8.5,25.85,R1,2.09
13.65,13.29,4.979,4,16,3,1,8.95,41.4,8.5,21.91,R1,2.09
12.57,13.29,3.946,3,16,3,1,7.09,53.6,8.5,16.99,R1,2.09
14.74,13.29,2.914,3,16,3,1,5.24,65.7,8.5,12.12,R1,2.09
19.44,13.29,1.882,2,16,3,1,3.38,77.9,8.5,8.13,R1,2.09
15.9,13.29,0.85,1,16,3,1,1.53,90.0,8.5,5.11,R1,2.09
13.74,12.69,6.65,5,16,4,1,8.11,5.0,7.0,27.75,R5,2.016
12.16,12.69,5.8,5,16,4,1,7.07,17.1,7.0,25.75,R5,2.016
14.22,12.69,4.95,4,16,4,1,6.04,29.3,7.0,20.49,R5,2.016
13.38,12.69,4.1,3,16,4,1,5.0,41.4,7.0,16.57,R5,2.016
15.68,12.69,3.25,3,16,4,1,3.96,53.6,7.0,15.26,R5,2.016
9.01,12.69,2.4,2,16,4,1,2.93,65.7,7.0,11.24,R5,2.016
11.42,12.69,1.55,2,16,4,1,1.89,77.9,7.0,8.17,R5,2.016
13.91,12.69,0.7,1,16,4,1,0.85,90.0,7.0,6.09,R5,2.016
20.91,16.73,14.25,11,17,2,0,19.69,5.0,15.0,52.43,R4,1.751
19.37,16.73,12.429,10,17,2,0,17.18,17.1,15.0,48.49,R4,1.751
22.44,16.73,10.607,8,17,2,0,14.66,29.3,15.0,39.73,R4,1.751
18.57,16.73,8.786,7,17,2,0,12.14,41.4,15.0,32.65,R4,1.751
22.87,16.73,6.964,6,17,2,0,9.62,53.6,15.0,26.61,R4,1.751
16.4,16.73,5.143,4,17,2,0,7.11,65.7,15.0,20.5,R4,1.751
25.21,16.73,3.321,3,17,2,0,4.59,77.9,15.0,12.36,R4,1.751
22.12,16.73,1.5,2,17,2,0,2.07,90.0,15.0,8.56,R4,1.751
28.19,26.19,14.25,11,14,2,0,7.25,5.0,15.0,43.72,R4,1.268
30.5,26.19,12.429,10,14,2,0,6.33,17.1,15.0,37.16,R4,1.268
31.36,26.19,10.607,8,14,2,0,5.4,29.3,15.0,32.02,R4,1.268
34.42,26.19,8.786,7,14,2,0,4.47,41.4,15.0,24.37,R4,1.268
34.41,26.19,6.964,6,14,2,0,3.55,53.6,15.0,19.03,R4,1.268
36.08,26.19,5.143,4,14,2,0,2.62,65.7,15.0,14.61,R4,1.268
34.07,26.19,3.321,3,14,2,0,1.69,77.9,15.0,7.93,R4,1.268
27.23,26.19,1.5,2,14,2,0,0.76,90.0,15.0,3.7,R4,1.268
32.77,35.01,8.075,6,14,0,0,2.56,5.0,8.5,22.77,R1,1.146
41.67,35.01,7.043,5,14,0,0,2.24,17.1,8.5,21.48,R1,1.146
35.21,35.01,6.011,5,14,0,0,1.91,29.3,8.5,17.28,R1,1.146
37.7,35.01,4.979,4,14,0,0,1.58,41.4,8.5,13.7,R1,1.146
30.65,35.01,3.946,3,14,0,0,1.25,53.6,8.5,11.9,R1,1.146
30.82,35.01,2.914,3,14,0,0,0.92,65.7,8.5,7.71,R1,1.146
35.75,35.01,1.882,2,14,0,0,0.6,77.9,8.5,10.04,R1,1.146
31.82,35.01,0.85,1,14,0,0,0.27,90.0,8.5,2.06,R1,1.146
20.2,21.45,6.65,5,16,0,1,10.07,5.0,7.0,29.17,R5,1.998
21.76,21.45,5.8,5,16,0,1,8.78,17.1,7.0,26.82,R5,1.998
16.79,21.45,4.95,4,16,0,1,7.5,29.3,7.0,19.86,R5,1.998
21.64,21.45,4.1,3,16,0,1,6.21,41.4,7.0,19.76,R5,1.998
21.37,21.45,3.25,3,16,0,1,4.92,53.6,7.0,15.59,R5,1.998
19.39,21.45,2.4,2,16,0,1,3.63,65.7,7.0,12.4,R5,1.998
20.67,21.45,1.55,2,16,0,1,2.35,77.9,7.0,7.21,R5,1.998
23.64,21.45,0.7,1,16,0,1,1.06,90.0,7.0,3.71,R5,1.998
26.28,20.18,8.075,6,15,2,1,9.09,5.0,8.5,28.47,R1,1.758
22.07,20.18,7.043,5,15,2,1,7.92,17.1,8.5,27.06,R1,1.758
23.52,20.18,6.011,5,15,2,1,6.76,29.3,8.5,21.45,R1,1.758
22.31,20.18,4.979,4,15,2,1,5.6,41.4,8.5,18.01,R1,1.758
23.63,20.18,3.946,3,15,2,1,4.44,53.6,8.5,13.03,R1,1.758
26.26,20.18,2.914,3,15,2,1,3.28,65.7,8.5,12.17,R1,1.758
21.98,20.18,1.882,2,15,2,1,2.12,77.9,8.5,7.75,R1,1.758
26.28,20.18,0.85,1,15,2,1,0.96,90.0,8.5,1.21,R1,1.758
18.42,19.04,6.65,5,17,0,0,9.57,5.0,7.0,25.69,R5,1.704
16.72,19.04,5.8,5,17,0,0,8.35,17.1,7.0,21.82,R5,1.704
17.02,19.04,4.95,4,17,0,0,7.12,29.3,7.0,19.22,R5,1.704
17.87,19.04,4.1,3,17,0,0,5.9,41.4,7.0,15.93,R5,1.704
21.52,19.04,3.25,3,17,0,0,4.68,53.6,7.0,12.13,R5,1.704
21.79,19.04,2.4,2,17,0,0,3.45,65.7,7.0,10.08,R5,1.704
16.76,19.04,1.55,2,17,0,0,2.23,77.9,7.0,7.04,R5,1.704
19.5,19.04,0.7,1,17,0,0,1.01,90.0,7.0,2.61,R5,1.704
21.19,22.1,5.225,4,15,3,1,3.44,5.0,5.5,17.14,R3,1.541
18.59,22.1,4.557,4,15,3,1,3.0,17.1,5.5,19.48,R3,1.541
18.12,22.1,3.889,3,15,3,1,2.56,29.3,5.5,12.08,R3,1.541
23.26,22.1,3.221,3,15,3,1,2.12,41.4,5.5,16.3,R3,1.541
22.07,22.1,2.554,2,15,3,1,1.68,53.6,5.5,8.77,R3,1.541
19.95,22.1,1.886,2,15,3,1,1.24,65.7,5.5,7.76,R3,1.541
21.4,22.1,1.218,1,15,3,1,0.8,77.9,5.5,3.69,R3,1.541
20.68,22.1,0.55,1,15,3,1,0.36,90.0,5.5,1.62,R3,1.541
17.32,23.08,14.25,11,9,2,0,12.78,5.0,15.0,48.26,R4,1.517
26.76,23.08,12.429,10,9,2,0,11.15,17.1,15.0,45.63,R4,1.517
20.74,23.08,10.607,8,9,2,0,9.52,29.3,15.0,35.94,R4,1.517
19.51,23.08,8.786,7,9,2,0,7.88,41.4,15.0,28.65,R4,1.517
21.93,23.08,6.964,6,9,2,0,6.25,53.6,15.0,24.25,R4,1.517
24.52,23.08,5.143,4,9,2,0,4.61,65.7,15.0,17.74,R4,1.517
22.95,23.08,3.321,3,9,2,0,2.98,77.9,15.0,13.26,R4,1.517
25.67,23.08,1.5,2,9,2,0,1.35,90.0,15.0,6.67,R4,1.517
29.52,36.07,14.25,11,14,1,0,3.9,5.0,15.0,38.81,R4,1.126
35.97,36.07,12.429,10,14,1,0,3.41,17.1,15.0,32.38,R4,1.126
32.59,36.07,10.607,8,14,1,0,2.91,29.3,15.0,25.82,R4,1.126
35.7,36.07,8.786,7,14,1,0,2.41,41.4,15.0,25.82,R4,1.126
35.28,36.07,6.964,6,14,1,0,1.91,53.6,15.0,18.84,R4,1.126
35.81,36.07,5.143,4,14,1,0,1.41,65.7,15.0,14.09,R4,1.126
32.34,36.07,3.321,3,14,1,0,0.91,77.9,15.0,6.94,R4,1.126
33.24,36.07,1.5,2,14,1,0,0.41,90.0,15.0,2.03,R4,1.126
28.35,30.73,6.65,5,13,4,0,2.76,5.0,7.0,19.03,R5,1.284
26.83,30.73,5.8,5,13,4,0,2.41,17.1,7.0,17.81,R5,1.284
26.77,30.73,4.95,4,13,4,0,2.06,29.3,7.0,12.6,R5,1.284
24.42,30.73,4.1,3,13,4,0,1.7,41.4,7.0,11.2,R5,1.284
27.17,30.73,3.25,3,13,4,0,1.35,53.6,7.0,11.05,R5,1.284
33.05,30.73,2.4,2,13,4,0,1.0,65.7,7.0,5.78,R5,1.284
29.49,30.73,1.55,2,13,4,0,0.64,77.9,7.0,6.09,R5,1.284
25.8,30.73,0.7,1,13,4,0,0.29,90.0,7.0,4.06,R5,1.284
28.27,27.29,11.4,9,14,3,0,6.93,5.0,12.0,35.6,R2,1.278
31.3,27.29,9.943,8,14,3,0,6.04,17.1,12.0,32.04,R2,1.278
27.18,27.29,8.486,7,14,3,0,5.16,29.3,12.0,22.18,R2,1.278
29.2,27.29,7.029,6,14,3,0,4.27,41.4,12.0,19.39,R2,1.278
32.55,27.29,5.571,5,14,3,0,3.39,53.6,12.0,17.62,R2,1.278
27.03,27.29,4.114,4,14,3,0,2.5,65.7,12.0,13.81,R2,1.278
27.53,27.29,2.657,2,14,3,0,1.61,77.9,12.0,9.81,R2,1.278
29.66,27.29,1.2,1,14,3,0,0.73,90.0,12.0,2.98,R2,1.278
22.76,20.57,14.25,11,7,3,1,16.79,5.0,15.0,57.57,R4,1.821
22.68,20.57,12.429,10,7,3,1,14.64,17.1,15.0,46.82,R4,1.821
18.34,20.57,10.607,8,7,3,1,12.5,29.3,15.0,40.72,R4,1.821
20.18,20.57,8.786,7,7,3,1,10.35,41.4,15.0,29.75,R4,1.821
24.43,20.57,6.964,6,7,3,1,8.2,53.6,15.0,26.88,R4,1.821
18.89,20.57,5.143,4,7,3,1,6.06,65.7,15.0,20.1,R4,1.821
23.11,20.57,3.321,3,7,3,1,3.91,77.9,15.0,10.6,R4,1.821
19.3,20.57,1.5,2,7,3,1,1.77,90.0,15.0,6.71,R4,1.821
20.54,13.72,11.4,9,16,0,1,22.64,5.0,12.0,48.9,R2,2.059
15.6,13.72,9.943,8,16,0,1,19.74,17.1,12.0,46.27,R2,2.059
14.09,13.72,8.486,7,16,0,1,16.85,29.3,12.0,37.55,R2,2.059
16.98,13.72,7.029,6,16,0,1,13.96,41.4,12.0,27.93,R2,2.059
16.33,13.72,5.571,5,16,0,1,11.06,53.6,12.0,26.92,R2,2.059
16.32,13.72,4.114,4,16,0,1,8.17,65.7,12.0,19.09,R2,2.059
14.42,13.72,2.657,2,16,0,1,5.28,77.9,12.0,10.33,R2,2.059
18.01,13.72,1.2,1,16,0,1,2.38,90.0,12.0,4.75,R2,2.059
25.15,18.53,6.65,5,7,2,1,7.49,5.0,7.0,24.66,R5,1.683
18.39,18.53,5.8,5,7,2,1,6.54,17.1,7.0,21.34,R5,1.683
24.16,18.53,4.95,4,7,2,1,5.58,29.3,7.0,17.4,R5,1.683
21.28,18.53,4.1,3,7,2,1,4.62,41.4,7.0,12.52,R5,1.683
17.34,18.53,3.25,3,7,2,1,3.66,53.6,7.0,10.84,R5,1.683
22.22,18.53,2.4,2,7,2,1,2.7,65.7,7.0,8.64,R5,1.683
18.47,18.53,1.55,2,7,2,1,1.75,77.9,7.0,6.0,R5,1.683
19.45,18.53,0.7,1,7,2,1,0.79,90.0,7.0,6.12,R5,1.683
22.71,21.53,8.075,6,15,4,1,10.13,5.0,8.5,29.71,R1,1.73
17.51,21.53,7.043,5,15,4,1,8.84,17.1,8.5,25.51,R1,1.73
21.43,21.53,6.011,5,15,4,1,7.54,29.3,8.5,23.93,R1,1.73
26.18,21.53,4.979,4,15,4,1,6.25,41.4,8.5,16.12,R1,1.73
21.57,21.53,3.946,3,15,4,1,4.95,53.6,8.5,16.11,R1,1.73
22.57,21.53,2.914,3,15,4,1,3.66,65.7,8.5,11.79,R1,1.73
22.55,21.53,1.882,2,15,4,1,2.36,77.9,8.5,8.79,R1,1.73
25.24,21.53,0.85,1,15,4,1,1.07,90.0,8.5,5.59,R1,1.73
32.07,27.27,8.075,6,14,3,0,2.9,5.0,8.5,24.27,R1,1.245
29.18,27.27,7.043,5,14,3,0,2.53,17.1,8.5,19.77,R1,1.245
32.4,27.27,6.011,5,14,3,0,2.16,29.3,8.5,21.04,R1,1.245
36.38,27.27,4.979,4,14,3,0,1.79,41.4,8.5,15.91,R1,1.245
28.86,27.27,3.946,3,14,3,0,1.42,53.6,8.5,11.33,R1,1.245
34.82,27.27,2.914,3,14,3,0,1.05,65.7,8.5,7.4,R1,1.245
21.89,27.27,1.882,2,14,3,0,0.68,77.9,8.5,5.61,R1,1.245
26.33,27.27,0.85,1,14,3,0,0.31,90.0,8.5,0.5,R1,1.245
18.88,21.08,5.225,4,9,1,0,4.83,5.0,5.5,17.46,R3,1.518
21.09,21.08,4.557,4,9,1,0,4.21,17.1,5.5,14.54,R3,1.518
18.68,21.08,3.889,3,9,1,0,3.6,29.3,5.5,11.44,R3,1.518
28.98,21.08,3.221,3,9,1,0,2.98,41.4,5.5,11.3,R3,1.518
25.33,21.08,2.554,2,9,1,0,2.36,53.6,5.5,9.33,R3,1.518
20.21,21.08,1.886,2,9,1,0,1.74,65.7,5.5,7.65,R3,1.518
25.59,21.08,1.218,1,9,1,0,1.13,77.9,5.5,4.45,R3,1.518
22.88,21.08,0.55,1,9,1,0,0.51,90.0,5.5,3.49,R3,1.518
21.23,15.23,11.4,9,16,1,1,14.18,5.0,12.0,48.36,R2,1.938
19.66,15.23,9.943,8,16,1,1,12.37,17.1,12.0,39.09,R2,1.938
8.57,15.23,8.486,7,16,1,1,10.56,29.3,12.0,36.69,R2,1.938
14.87,15.23,7.029,6,16,1,1,8.74,41.4,12.0,29.48,R2,1.938
12.35,15.23,5.571,5,16,1,1,6.93,53.6,12.0,24.61,R2,1.938
17.82,15.23,4.114,4,16,1,1,5.12,65.7,12.0,18.55,R2,1.938
17.24,15.23,2.657,2,16,1,1,3.31,77.9,12.0,11.91,R2,1.938
15.72,15.23,1.2,1,16,1,1,1.49,90.0,12.0,3.87,R2,1.938
17.59,21.2,5.225,4,8,1,1,8.43,5.0,5.5,19.64,R3,1.847
17.38,21.2,4.557,4,8,1,1,7.35,17.1,5.5,17.91,R3,1.847
24.72,21.2,3.889,3,8,1,1,6.27,29.3,5.5,16.73,R3,1.847
22.98,21.2,3.221,3,8,1,1,5.19,41.4,5.5,9.96,R3,1.847
23.17,21.2,2.554,2,8,1,1,4.12,53.6,5.5,13.32,R3,1.847
18.19,21.2,1.886,2,8,1,1,3.04,65.7,5.5,6.76,R3,1.847
25.16,21.2,1.218,1,8,1,1,1.96,77.9,5.5,2.34,R3,1.847
22.5,21.2,0.55,1,8,1,1,0.89,90.0,5.5,2.21,R3,1.847
28.98,24.04,8.075,6,6,3,0,4.16,5.0,8.5,22.76,R1,1.325
27.78,24.04,7.043,5,6,3,0,3.63,17.1,8.5,17.71,R1,1.325
32.6,24.04,6.011,5,6,3,0,3.1,29.3,8.5,18.96,R1,1.325
27.31,24.04,4.979,4,6,3,0,2.57,41.4,8.5,14.72,R1,1.325
31.05,24.04,3.946,3,6,3,0,2.04,53.6,8.5,8.48,R1,1.325
27.56,24.04,2.914,3,6,3,0,1.5,65.7,8.5,8.88,R1,1.325
26.97,24.04,1.882,2,6,3,0,0.97,77.9,8.5,6.32,R1,1.325
25.54,24.04,0.85,1,6,3,0,0.44,90.0,8.5,2.74,R1,1.325
27.75,28.03,5.225,4,6,0,0,2.76,5.0,5.5,13.86,R3,1.27
33.92,28.03,4.557,4,6,0,0,2.41,17.1,5.5,13.37,R3,1.27
36.9,28.03,3.889,3,6,0,0,2.06,29.3,5.5,11.28,R3,1.27
35.17,28.03,3.221,3,6,0,0,1.7,41.4,5.5,10.41,R3,1.27
30.09,28.03,2.554,2,6,0,0,1.35,53.6,5.5,9.19,R3,1.27
32.37,28.03,1.886,2,6,0,0,1.0,65.7,5.5,8.76,R3,1.27
35.96,28.03,1.218,1,6,0,0,0.64,77.9,5.5,4.49,R3,1.27
26.02,28.03,0.55,1,6,0,0,0.29,90.0,5.5,1.33,R3,1.27
23.97,26.23,11.4,9,14,0,0,3.39,5.0,12.0,29.96,R2,1.246
19.81,26.23,9.943,8,14,0,0,2.95,17.1,12.0,31.09,R2,1.246
22.83,26.23,8.486,7,14,0,0,2.52,29.3,12.0,21.87,R2,1.246
